x,discharge_ref_dx - 0.25 - 0.4,discharge_ref_cfl - 1.5003750937734435 - 0.1,discharge_dx - 0.5 - 0.4,error_dx - 0.5 - 0.4,discharge_dx - 1 - 0.4,error_dx - 1 - 0.4,discharge_dx - 1.5 - 0.4,error_dx - 1.5 - 0.4,discharge_dx - 2 - 0.4,error_dx - 2 - 0.4,discharge_dx - 4 - 0.4,error_dx - 4 - 0.4,discharge_dx - 8 - 0.4,error_dx - 8 - 0.4,discharge_cfl - 0.2 - 1.5,error_cfl - 0.2 - 1.5,discharge_cfl - 0.3 - 1.5,error_cfl - 0.3 - 1.5,discharge_cfl - 0.4 - 1.5,error_cfl - 0.4 - 1.5,discharge_cfl - 0.5 - 1.5,error_cfl - 0.5 - 1.5,discharge_cfl - 0.6 - 1.5,error_cfl - 0.6 - 1.5,discharge_cfl - 0.7 - 1.5,error_cfl - 0.7 - 1.5
1e-06,23.740917072264008,23.740918835458622,23.740917499835117,1.8009881753242454e-08,23.740918360489772,5.426183665791664e-08,23.740919213222,9.018008806096823e-08,23.740919764044893,1.1338150405506978e-07,23.740922641400278,2.3457966065149291e-07,23.74093013845167,5.50365751362133e-07,23.740918961274044,5.299517805215008e-09,23.740918960387706,5.2621840305554225e-09,23.740919213222,1.5911910593286455e-08,23.740918958616486,5.187577835753254e-09,23.74091895773162,5.150306014191324e-09,23.74091959193794,3.186394434707859e-08
2.0020029999999998,23.740919841195865,23.74092094439458,23.74092027916973,1.8448057881844455e-08,23.740921160788474,5.558304472751835e-08,23.740921324748303,6.248925686764328e-08,23.74092260055398,1.1622793610792287e-07,23.740922641400278,1.1794843805397122e-07,23.74093013845167,4.337344919341021e-07,23.740921071072957,5.335866141417219e-09,23.740921069276467,5.260195527289582e-09,23.740921324748303,1.6021018002734157e-08,23.740921065686454,5.108979252734662e-09,23.74092106389293,5.033433592307379e-09,23.74092170605886,3.2082339185525396e-08
4.004004999999999,23.740922661633004,23.740923082837575,23.740923110239358,1.8895910670196096e-08,23.740924013285742,5.693345441725292e-08,23.740923465780337,3.387178102012987e-08,23.74092549009036,1.1913847641331895e-07,23.74092851826499,2.4668931658474147e-07,23.74093013845167,3.149337863983592e-07,23.74092321037852,5.3721981531648e-09,23.740923207647544,5.257165786980949e-09,23.740923465780337,1.613007045298466e-08,23.74092320219021,5.0272954436457474e-09,23.740923199463854,4.9124576161395336e-09,23.740923849684197,3.23006236565601e-08
6.006006999999999,23.74092553449615,23.74092744983644,23.740925993969494,1.935364078529073e-08,23.74092691891642,5.8313660395373916e-08,23.740927837951233,9.702465391318652e-08,23.740928433606186,1.221144488351181e-07,23.74092851826499,1.2568039255909838e-07,23.74093013845167,1.9392485411452831e-07,23.740927579100422,5.444773845743206e-09,23.740927574425843,5.247874253002852e-09,23.740927837951233,1.6347920386875638e-08,23.74092756508462,4.854409225050806e-09,23.74092756041799,4.6578445380646584e-09,23.74092822703577,3.27366877530911e-08
8.008008999999998,23.740928460721772,23.74092967920091,23.7409289313013,1.982144590090915e-08,23.740929878631352,5.972426825329594e-08,23.740930069897686,6.778066481093868e-08,23.74093143206991,1.2515720028048458e-07,23.740934618058233,2.5935533529492653e-07,23.740942883262974,6.074969319784396e-07,23.740929809325078,5.481005554520521e-09,23.74092980364033,5.2415563428739986e-09,23.740930069897686,1.6456675519613717e-08,23.740929792280646,4.763071089688431e-09,23.740929786605687,4.524034150278815e-09,23.740930461568635,3.295438447252002e-08
10.010010999999997,23.740931441262372,23.74093193968977,23.740931923192143,2.0299530873476977e-08,23.740932893397606,6.116589136301062e-08,23.74093233296521,3.755972430034419e-08,23.74093448646658,1.28268101597676e-07,23.740934618058233,1.3381091929341942e-07,23.740942883262974,4.819524722697104e-07,23.740932070672997,5.517189811769519e-09,23.740932063951906,5.234088404622208e-09,23.74093233296521,1.6565290841703965e-08,23.740932050521412,4.668377922643479e-09,23.740932043812013,4.38576899745714e-09,23.74093272721923,3.317180067269374e-08
12.012012999999998,23.740934477086608,23.740936555715606,23.740934970615655,2.078810534772882e-08,23.74093596419889,6.263916374652594e-08,23.740936954136167,1.0433664949612794e-07,23.740937597798116,1.314485540106971e-07,23.740940948889357,2.726010113488148e-07,23.740942883262974,3.5407942238592147e-07,23.740936688412884,5.589386789988479e-09,23.74093667953854,5.2155875174226565e-09,23.740936954136167,1.678200687695619e-08,23.740936661805453,4.468646213358173e-09,23.740936652946736,4.095505229374873e-09,23.74093735354427,3.3605610289649347e-08
14.014014999999997,23.74093756917975,23.740938912103484,23.74093807456208,2.128737881840762e-08,23.740939092035624,6.414472346521989e-08,23.74093931308945,7.345580578832314e-08,23.740940767083565,1.346999799908594e-07,23.740940948889357,1.4235788276849272e-07,23.740942883262974,2.238362831935991e-07,23.7409390456554,5.62538469564248e-09,23.740939035663057,5.204493962815651e-09,23.74093931308945,1.6890063443459353e-08,23.740939015696174,4.363462218796705e-09,23.740939005721618,3.943320609024441e-09,23.740939715067427,3.3821911821628455e-08
16.016016999999998,23.740940718543797,23.74094130131764,23.740941236038577,2.1797568411794953e-08,23.740942277925267,6.568322159850545e-08,23.74094170486345,4.154509559765354e-08,23.740943995359462,1.3802383418078004e-07,23.740947519149064,2.864505390540484e-07,23.740956623349472,6.699315694228435e-07,23.74094143572232,5.661303723396184e-09,23.740941424583795,5.1921342567004385e-09,23.74094170486345,1.699788577055018e-08,23.740941402326698,4.254635729751427e-09,23.740941391208136,3.786307118433226e-09,23.740942109405815,3.40377478675879e-08
18.018019,23.740943926197758,23.740946179987166,23.740944456069446,2.231889723959923e-08,23.740945522902724,6.725532778065204e-08,23.740946588633694,1.1214532766663168e-07,23.74094728367996,1.4142159695954743e-07,23.740947519149064,1.5133986738411681e-07,23.740956623349472,5.348208459405473e-07,23.740946316091062,5.732875813858816e-09,23.740946302573267,5.163488444839365e-09,23.740946588633694,1.7212731332338625e-08,23.74094627556236,4.02575344019833e-09,23.740946262069166,3.4574022130969607e-09,23.74094699828604,3.4467829107030504e-08
