x,discharge_ref_dx - 0.25 - 0.4,discharge_ref_cfl - 1.5003750937734435 - 0.1,discharge_dx - 0.5 - 0.4,error_dx - 0.5 - 0.4,discharge_dx - 1 - 0.4,error_dx - 1 - 0.4,discharge_dx - 1.5 - 0.4,error_dx - 1.5 - 0.4,discharge_dx - 2 - 0.4,error_dx - 2 - 0.4,discharge_dx - 4 - 0.4,error_dx - 4 - 0.4,discharge_dx - 8 - 0.4,error_dx - 8 - 0.4,discharge_cfl - 0.2 - 1.5,error_cfl - 0.2 - 1.5,discharge_cfl - 0.3 - 1.5,error_cfl - 0.3 - 1.5,discharge_cfl - 0.4 - 1.5,error_cfl - 0.4 - 1.5,discharge_cfl - 0.5 - 1.5,error_cfl - 0.5 - 1.5,discharge_cfl - 0.6 - 1.5,error_cfl - 0.6 - 1.5,discharge_cfl - 0.7 - 1.5,error_cfl - 0.7 - 1.5
38.03803899999999,61.61329517704149,61.61329517711708,61.61329517706684,4.1135698572419343e-13,61.613295177118076,1.2429508248206776e-12,61.61329517713333,1.4905492123591815e-12,61.61329517720345,2.628556146793255e-12,61.613295177229304,3.0482163853832016e-12,61.61329517736028,5.173964441972509e-12,61.613295177122524,8.833738465498896e-14,61.61329517712093,6.250504240601046e-14,61.61329517713333,2.6374360144381165e-13,61.61329517711773,1.0494389038647514e-14,61.61329517711612,1.556859912326829e-14,61.61329517714951,5.263339733229368e-13
40.04004099999999,61.613295177185556,61.61329517722693,61.61329517721163,4.2323525023948975e-13,61.613295177264355,1.2789315872359515e-12,61.61329517724325,9.364224065244296e-13,61.61329517735239,2.707783017880986e-12,61.61329517753458,5.664778944690457e-12,61.613295178010006,1.338103796199952e-11,61.613295177232374,8.833738465483147e-14,61.6132951772307,6.112116692827764e-14,61.61329517724325,2.6489683100802594e-13,61.61329517722735,6.8040544316384544e-15,61.61329517722566,2.064280920785226e-14,61.61329517725958,5.299089849725203e-13
42.04204299999999,61.613295177332986,61.61329517745238,61.61329517735981,4.3534416066764325e-13,61.61329517741404,1.3154889644333264e-12,61.61329517746891,2.20612815723762e-12,61.613295177504774,2.7881631185328773e-12,61.61329517753458,3.2719429209171855e-12,61.613295178010006,1.0988201938207784e-11,61.613295177457886,8.937529126272046e-14,61.613295177456074,5.996793736337373e-14,61.61329517746891,2.6835651970109745e-13,61.61329517745235,4.612918258721057e-16,61.61329517745054,2.986864572521884e-14,61.61329517748549,5.374049771410031e-13
44.04404499999999,61.61329517748384,61.61329517756809,61.613295177511446,4.480296858780538e-13,61.6132951775673,1.3545834466727464e-12,61.61329517758473,1.6374706588886707e-12,61.61329517766075,2.871310970139455e-12,61.613295177854326,6.013054273196294e-12,61.613295178010006,8.539780249409462e-12,61.61329517757366,9.041319787076291e-14,61.61329517757174,5.927599962445425e-14,61.61329517758473,2.700863640476106e-13,61.61329517756774,5.650824866922682e-15,61.61329517756588,3.586543946148885e-14,61.6132951776014,5.406340199210925e-13
46.04604699999999,61.61329517763809,61.61329517768578,61.61329517766656,4.619837636095213e-13,61.61329517772402,1.3946005125636396e-12,61.613295177702526,1.0457485692489113e-12,61.61329517782032,2.9575725415700906e-12,61.613295177854326,3.5095082112244013e-12,61.613295178010006,6.0362341874312435e-12,61.6132951776914,9.122045856586333e-14,61.61329517768942,5.916067666787344e-14,61.613295177702526,2.7181620839410857e-13,61.61329517768526,8.418575822134037e-15,61.61329517768321,4.163158728479983e-14,61.61329517771925,5.432864479188144e-13
48.04804899999999,61.613295177796,61.613295177927434,61.613295177825286,4.753612265585538e-13,61.61329517788441,1.4349635473236497e-12,61.61329517794435,2.4078280080824948e-12,61.613295177983694,3.0463712180423956e-12,61.61329517818934,6.3840482241214015e-12,61.613295178724115,1.5063599896726066e-11,61.6132951779331,9.191239630430838e-14,61.613295177930866,5.5700987973627286e-14,61.61329517794435,2.7458395934825374e-13,61.613295177926325,1.799038120887341e-14,61.61329517792406,5.4778404321890185e-14,61.61329517796123,5.484759809577046e-13
50.05005099999999,61.61329517795755,61.613295178051395,61.613295177987744,4.900072420286265e-13,61.61329517804851,1.476249165735102e-12,61.61329517806844,1.799730058625264e-12,61.61329517815086,3.1373610306869346e-12,61.61329517818934,3.761950162912645e-12,61.613295178724115,1.2441501835494552e-11,61.61329517805705,9.179707334765656e-14,61.613295178054784,5.5009050234713784e-14,61.61329517806844,2.766597725641056e-13,61.613295178050045,2.191136172871199e-14,61.613295178047565,6.21590735356619e-14,61.61329517808541,5.520509926070752e-13
52.05205299999999,61.613295178122854,61.61329517817758,61.61329517815389,5.037306738468577e-13,61.61329517821647,1.519379951449714e-12,61.613295178194626,1.1648771832708585e-12,61.6132951783219,3.230541979503669e-12,61.6132951785403,6.775223692422823e-12,61.613295178724115,9.7586285762182e-12,61.613295178183314,9.306562586860191e-14,61.61329517818082,5.258726814880108e-14,61.613295178194626,2.76659772563539e-13,61.61329517817585,2.8023478421400574e-14,61.61329517817336,6.85018361412014e-14,61.61329517821168,5.534348680835446e-13
54.054054999999984,61.61329517829202,61.61329517843648,61.613295178323874,5.16992813839117e-13,61.61329517838831,1.5628567060333958e-12,61.613295178453704,2.6241738743941798e-12,61.61329517849687,3.3247608349278925e-12,61.6132951785403,4.029614744850865e-12,61.613295178724115,7.013019628638051e-12,61.61329517844223,9.329627178114321e-14,61.61329517843956,4.993484014985786e-14,61.613295178453704,2.795428464740311e-13,61.61329517843416,3.771060676444231e-14,61.61329517843136,8.314785161211899e-14,61.61329517847094,5.593163388609945e-13
56.05605699999999,61.61329517846501,61.61329517856936,61.61329517849783,5.326767359170593e-13,61.61329517856409,1.6080633049637313e-12,61.61329517858665,1.9742136917436975e-12,61.613295178675955,3.4237079315664983e-12,61.6132951789079,7.188195199490414e-12,61.613295179508874,1.6942210857395777e-11,61.613295178575164,9.421885543266949e-14,61.61329517857231,4.7859026933363325e-14,61.61329517858665,2.805807530816216e-13,61.61329517856662,4.451466119585119e-14,61.613295178563796,9.029787491282768e-14,61.613295178603956,5.615074750326411e-13
58.058058999999986,61.613295178642005,61.6132951787045,61.613295178675806,5.485913039078095e-13,61.61329517874401,1.6555763630230213e-12,61.61329517872189,1.2965759995449867e-12,61.613295178859254,3.5259993939418275e-12,61.6132951789079,4.315500353906693e-12,61.613295179508874,1.4069516011784036e-11,61.6132951787103,9.421885543246284e-14,61.61329517870738,4.682112032506721e-14,61.61329517872189,2.8231059742799147e-13,61.61329517870146,4.924290241084655e-14,61.613295178698486,9.756322116996764e-14,61.6132951787393,5.648518407689143e-13
60.06006099999998,61.61329517882315,61.613295178981915,61.613295178857875,5.635832882467065e-13,61.61329517892813,1.7037813588207164e-12,61.61329517899948,2.8618544876468728e-12,61.61329517904675,3.629098117011583e-12,61.61329517929289,7.624000651931607e-12,61.613295179508874,1.1129472559612216e-11,61.61329517898779,9.537208499669024e-14,61.613295178984565,4.3015462761506e-14,61.61329517899948,2.8507834838188426e-13,61.61329517897818,6.065987510067603e-14,61.61329517897497,1.1267052846646478e-13,61.61329517901702,5.69810727894373e-13
62.06206299999999,61.61329517900845,61.61329517912426,61.61329517904417,5.797285021501274e-13,61.6132951791164,1.7519863546180098e-12,61.61329517914191,2.1659957683277688e-12,61.61329517923861,3.735541205817969e-12,61.61329517929289,4.616493270254973e-12,61.613295179508874,8.12196517792504e-12,61.61329517913012,9.514143908354012e-14,61.61329517912679,4.105497250150337e-14,61.61329517914191,2.8646222385880443e-13,61.61329517912013,6.700263770610522e-14,61.61329517911677,1.2155039611400156e-13,61.61329517915946,5.713099263271003e-13
64.06406499999999,61.613295179198005,61.61329517926911,61.61329517923478,5.96911622661593e-13,61.61329517930906,1.8024978095441844e-12,61.61329517928673,1.4400377573754466e-12,61.61329517943494,3.845559306273856e-12,61.61329517969624,8.086445707308906e-12,61.613295180371075,1.90392434975494e-11,61.61329517927497,9.514143908331645e-14,61.61329517927147,3.828722154625583e-14,61.61329517928673,2.8600093203227247e-13,61.613295179264504,7.472927578907764e-14,61.613295179260994,1.316988162826029e-13,61.61329517930441,5.72924447716262e-13
66.06606699999999,61.613295179391955,61.61329517956625,61.61329517942973,6.130568365647294e-13,61.61329517950621,1.8543931399474884e-12,61.613295179584014,3.1171795132326255e-12,61.61329517963587,3.958806449509788e-12,61.61329517969624,4.938590287631297e-12,61.613295180371075,1.5891388077837314e-11,61.61329517957219,9.640999160396237e-14,61.613295179568425,3.5288824678005366e-14,61.613295179584014,2.8830739116017457e-13,61.6132951795609,8.683818621744458e-14,61.613295179557134,1.4795935314340158e-13,61.61329517960188,5.782293037108461e-13
68.06806899999998,61.61329517959037,61.613295179718754,61.61329517962928,6.316238325534633e-13,61.61329517970788,1.9073263769585044e-12,61.6132951797366,2.373461766986092e-12,61.61329517984147,4.075513281438633e-12,61.613295180118534,8.572301322840347e-12,61.613295180371075,1.2671109841484713e-11,61.61329517972468,9.617934569079618e-14,61.6132951797208,3.32130114615699e-14,61.6132951797366,2.8969126663702637e-13,61.61329517971297,9.387288656152049e-14,61.6132951797091,1.5672389783428297e-13,61.61329517975456,5.811123776210095e-13
70.07007099999998,61.61329517979339,61.613295179873816,61.61329517983337,6.489222760209286e-13,61.61329517991426,1.9617588124030596e-12,61.613295179891836,1.5977995618037971e-12,61.61329518005181,4.194180603626294e-12,61.613295180118534,5.27717848777638e-12,61.613295180371075,9.37598700640724e-12,61.613295179879884,9.8485804819824e-14,61.6132951798758,3.217510485331487e-14,61.613295179891836,2.9245901759142115e-13,61.613295179867656,9.998500325384943e-14,61.613295179863606,1.657190884380411e-13,61.61329517990968,5.820349612712549e-13
72.07207299999999,61.61329518000092,61.61329518019223,61.61329518004218,6.69680408182129e-13,61.613295180125334,2.019304967671617e-12,61.613295180210265,3.3977602662769188e-12,61.613295180266974,4.318152781810167e-12,61.613295180560925,9.089063490695078e-12,61.6132951813181,2.1378223700289055e-11,61.61329518019829,9.837048186285213e-14,61.61329518019385,2.629363407354078e-14,61.613295180210265,2.926896635028355e-13,61.613295180185126,1.1532295646289816e-13,61.613295180180714,1.869385124263579e-13,61.613295180228256,5.846873892668936e-13
74.07407499999998,61.61329518021345,61.61329518035556,61.6132951802558,6.873248205186363e-13,61.61329518034129,2.0748906326797494e-12,61.61329518037362,2.599610084585755e-12,61.613295180487114,4.441663668166993e-12,61.613295180560925,5.639638539903167e-12,61.6132951813181,1.7928798749454752e-11,61.613295180361625,9.848580481905396e-14,61.61329518035706,2.4448466770069602e-14,61.61329518037362,2.9315095532791e-13,61.613295180347976,1.2304959454558615e-13,61.61329518034345,1.9651031781225756e-13,61.613295180391624,5.853793270041194e-13
76.07607699999998,61.61329518043082,61.61329518052172,61.61329518047433,7.062377853760536e-13,61.6132951805623,2.1339359863812045e-12,61.613295180539815,1.7690541521340074e-12,61.613295180712406,4.570248764606957e-12,61.613295181024135,9.629697510527632e-12,61.6132951813181,1.440083886529218e-11,61.613295180527864,9.975435733987346e-14,61.61329518052306,2.1796038771371196e-14,61.613295180539815,2.9372757010943086e-13,61.613295180513624,1.3135284741053858e-13,61.613295180508956,2.071200298062575e-13,61.613295180557856,5.865325565671635e-13
78.07807899999999,61.61329518065315,61.61329518086267,61.61329518069789,7.261886568414373e-13,61.61329518078833,2.1940192466902245e-12,61.61329518088089,3.69633140052116e-12,61.613295180942906,4.702870164521806e-12,61.613295181024135,6.021242202795795e-12,61.6132951813181,1.0792383557543126e-11,61.61329518086889,1.0090758690393788e-13,61.613295180863744,1.7413766425708136e-14,61.61329518088089,2.956880603676534e-13,61.61329518085358,1.476133842709034e-13,61.61329518084853,2.2949268335867013e-13,61.61329518089901,5.897615993448438e-13
80.08008099999998,61.6132951808806,61.61329518103757,61.61329518092663,7.470621119583078e-13,61.61329518101967,2.2572162268230873e-12,61.61329518105589,2.845017335907912e-12,61.613295181178756,4.839181899042067e-12,61.61329518150914,1.0201353405637535e-11,61.613295182358115,2.3980486212540052e-11,61.61329518104379,1.0090758690365143e-13,61.61329518103846,1.441536955766449e-14,61.61329518105589,2.9730258175727243e-13,61.61329518102799,1.5545534530985386e-13,61.6132951810227,2.4137094787353423e-13,61.61329518107408,5.925293502982412e-13
82.08208299999998,61.6132951811132,61.6132951812155,61.613295181160545,7.683968589008047e-13,61.61329518125623,2.3213357906069787e-12,61.613295181233845,1.9580684777542795e-12,61.61329518142004,4.980106551819353e-12,61.61329518150914,6.426141102886019e-12,61.613295182358115,2.0205273909736516e-11,61.61329518122179,1.0206081646796986e-13,61.6132951812163,1.3031494080091066e-14,61.613295181233845,2.977638735822578e-13,61.613295181205416,1.6364327521813473e-13,61.61329518119993,2.526725976060135e-13,61.61329518125205,5.93221288035296e-13
84.08408499999999,61.6132951813512,61.61329518158077,61.61329518139993,7.908848354076788e-13,61.61329518149829,2.387300521693549e-12,61.613295181599106,4.023617950914832e-12,61.613295181666885,5.123683632593724e-12,61.613295182017076,1.0807375541760748e-11,61.613295182358115,1.6342531483006353e-11,61.61329518158696,1.0056161803338091e-13,61.61329518158108,5.074210084253165e-15,61.613295181599106,2.9764855062403226e-13,61.61329518156945,1.8370946964125664e-13,61.61329518156365,2.778130021128608e-13,61.613295181617325,5.933366109882394e-13
86.08608699999998,61.61329518159467,61.613295181768095,61.61329518164474,8.125655512190849e-13,61.61329518174585,2.4536112216487722e-12,61.613295181786434,3.1123359489498527e-12,61.613295181919476,5.2716429857120076e-12,61.613295182017076,6.85571911565032e-12,61.613295182358115,1.2390875056874052e-11,61.61329518177437,1.018301705541346e-13,61.61329518176821,1.8451673033591773e-15,61.613295181786434,2.976485506231273e-13,61.61329518175614,1.9397321276563352e-13,61.61329518175015,2.911904650613702e-13,61.61329518180471,5.942591946381151e-13
88.08808899999998,61.61329518184363,61.613295181958804,61.61329518189518,8.366680491159012e-13,61.613295181999206,2.5249961316874786e-12,61.613295181977065,2.1656497993587194e-12,61.61329518217785,5.4244459029999515e-12,61.61329518254891,1.1446841335244003e-11,61.61329518349999,2.6883165026258577e-11,61.61329518196496,9.986968029400635e-14,61.61329518195868,2.0758132162726495e-15,61.613295181977065,2.963799981011505e-13,61.61329518194616,2.052748624980731e-13,61.61329518193983,3.079122937471096e-13,61.61329518199527,5.918374125506243e-13
90.09009099999999,61.61329518209844,61.613295182349916,61.613295182151425,8.599632863172258e-13,61.61329518225832,2.5948818432913906e-12,61.613295182368134,4.37719813537034e-12,61.613295182442144,5.578402049850724e-12,61.61329518254891,7.31124479360862e-12,61.61329518349999,2.2747568484559356e-11,61.613295182356005,9.883177368524266e-14,61.61329518234928,1.0263743124838502e-14,61.613295182368134,2.9568806036051594e-13,61.61329518233591,2.2730154718041222e-13,61.613295182329274,3.350131885129871e-13,61.613295182386324,5.909148288951964e-13
92.09209299999998,61.613295182359025,61.61329518255056,61.613295182413495,8.840657842134868e-13,61.6132951825234,2.667881274718863e-12,61.613295182568734,3.4036417369262784e-12,61.613295182712605,5.7387009593049215e-12,61.613295183105784,1.2120096754954974e-11,61.61329518349999,1.8518214379291557e-11,61.61329518255665,9.883177368492082e-14,61.613295182549685,1.4184723644393536e-14,61.613295182568734,2.9499612262080216e-13,61.61329518253587,2.3837255099968647e-13,61.61329518252898,3.5023581876441597e-13,61.61329518258696,5.907995059368137e-13
94.09409499999998,61.61329518262557,61.61329518275472,61.613295182681604,9.094368346304978e-13,61.61329518279458,2.7430718423181617e-12,61.613295182772696,2.387877136426463e-12,61.61329518298928,5.903151495189694e-12,61.613295183105784,7.793986689280696e-12,61.61329518349999,1.41921043135896e-11,61.61329518276076,9.802451298938661e-14,61.61329518275346,2.0412163293084035e-14,61.613295182772696,2.917670798389978e-13,61.61329518273924,2.511733991657459e-13,61.6132951827321,3.6707297040613834e-13,61.61329518279094,5.879164320234035e-13
96.09609699999999,61.613295182898256,61.61329518317359,61.61329518295583,9.344619161778226e-13,61.61329518307199,2.8197616083504806e-12,61.613295183191475,4.759032444145404e-12,61.61329518327234,6.071523011592004e-12,61.61329518368874,1.2829794228890406e-11,61.6132951847535,3.011105457705317e-11,61.61329518317939,9.41035324691714e-14,61.613295183171815,2.8830739114329473e-14,61.613295183191475,2.9026788140306913e-13,61.61329518315658,2.76083157758819e-13,61.61329518314893,4.002859818633504e-13,61.61329518320968,5.857252958467175e-13
98.09809899999998,61.613295183177264,61.613295183388395,61.613295183236325,9.585644140731691e-13,61.613295183355774,2.8972586350770245e-12,61.61329518340622,3.716051625923932e-12,61.61329518356187,6.24220098712133e-12,61.61329518368874,8.301407697623075e-12,61.6132951847535,2.558266804570759e-11,61.613295183394214,9.444950133821407e-14,61.61329518338639,3.2521073720850265e-14,61.61329518340622,2.8934529775040183e-13,61.61329518337059,2.8899932888103106e-13,61.61329518336274,4.1643119576592307e-13,61.613295183424334,5.833035137590803e-13
100.10010099999998,61.6132951834625,61.613295183606915,61.61329518352322,9.855499858796174e-13,61.613295183645995,2.9782153504962695e-12,61.613295183624665,2.6320158352130245e-12,61.61329518385809,6.420605600731067e-12,61.6132951842992,1.357985473756779e-11,61.6132951847535,2.095325860454475e-11,61.613295183612664,9.329627177331402e-14,61.61329518360459,3.771060676127773e-14,61.613295183624665,2.88076745228354e-13,61.613295183588356,3.0122356226439584e-13,61.61329518358025,4.328070555812701e-13,61.6132951836428,5.823809301053595e-13
